"","corona_clo"
"1157",0.000206185567010309
"1158",0.000206185567010309
"1159",0.000206185567010309
"1160",0.000206185567010309
"1161",0.000206185567010309
"1162",0.000206185567010309
"1163",0.000206185567010309
"1164",0.000206185567010309
"1165",0.000206185567010309
"1166",0.000206185567010309
"1167",0.000206185567010309
"1168",0.000206185567010309
"1169",0.000206185567010309
"1170",0.000206185567010309
"1171",0.000206185567010309
"1172",0.000206185567010309
"1173",0.000206185567010309
"1174",0.000206185567010309
"1175",0.000206185567010309
"1176",0.000206185567010309
"1177",0.000206185567010309
"1178",0.000206185567010309
"1179",0.000206185567010309
"1180",0.000206185567010309
"1181",0.000206185567010309
"1182",0.000206185567010309
"1183",0.000206185567010309
"1184",0.000206185567010309
"1185",0.000206185567010309
"1186",0.000211237853823405
"1187",0.000206185567010309
"1188",0.000206185567010309
"1189",0.000206185567010309
"1190",0.000206185567010309
"1191",0.000206185567010309
"1192",0.000206185567010309
"1193",0.000206185567010309
"1194",0.000206185567010309
"1195",0.000206185567010309
"1196",0.000206185567010309
"1197",0.000206185567010309
"1198",0.000206185567010309
"1199",0.000206185567010309
"1200",0.000206185567010309
"1201",0.000206185567010309
"1202",0.000206185567010309
"1203",0.000206185567010309
"1204",0.000211237853823405
"1205",0.000206185567010309
"1206",0.000206185567010309
"1207",0.000206185567010309
"1208",0.000206185567010309
"1209",0.000206185567010309
"1210",0.000206185567010309
"1211",0.000206185567010309
"1212",0.000206185567010309
"1213",0.000206185567010309
"1214",0.000206185567010309
"1215",0.000206185567010309
"1216",0.000206185567010309
"1217",0.000206185567010309
"1218",0.000206185567010309
"1219",0.000206185567010309
"1220",0.000206185567010309
"1221",0.000206185567010309
"1222",0.000206185567010309
"1223",0.000206185567010309
"1224",0.000206185567010309
"1225",0.000206185567010309
"1226",0.000206185567010309
"1227",0.000206185567010309
"1228",0.000206185567010309
"1229",0.000206185567010309
"1230",0.000206185567010309
"1231",0.000206185567010309
"1232",0.000206185567010309
"1233",0.000206185567010309
"1234",0.000206185567010309
"1235",0.000206185567010309
"1236",0.000206185567010309
"1237",0.000206185567010309
"1238",0.000206185567010309
"1239",0.000206185567010309
"1240",0.000206185567010309
"1241",0.000206185567010309
"1242",0.000206185567010309
"1243",0.000206185567010309
"1244",0.000206185567010309
"1245",0.000206185567010309
"1246",0.000206185567010309
"1247",0.000206185567010309
"1248",0.000206185567010309
"1249",0.000206185567010309
"1250",0.000206185567010309
"1251",0.000206185567010309
"1252",0.000206185567010309
"1253",0.000206185567010309
"1254",0.000206185567010309
"1255",0.000206185567010309
"1256",0.000206185567010309
"1257",0.000206185567010309
"1258",0.000206185567010309
"1259",0.000206185567010309
"1260",0.000206185567010309
"1261",0.000206185567010309
"1262",0.000206185567010309
"1263",0.000206185567010309
"1264",0.000206185567010309
"1265",0.000206185567010309
"1266",0.000206185567010309
"1267",0.000206185567010309
"1268",0.000206185567010309
"1269",0.000206185567010309
"1270",0.000206185567010309
"1271",0.000206185567010309
"1272",0.000206185567010309
"1273",0.000206185567010309
"1274",0.000206185567010309
"1275",0.000206185567010309
"1276",0.000206185567010309
"1277",0.000206185567010309
"1278",0.000206185567010309
"1279",0.000206185567010309
"1280",0.000206185567010309
"1281",0.000206185567010309
"1282",0.000206185567010309
"1283",0.000206185567010309
"1284",0.000206185567010309
"1285",0.000206185567010309
"1286",0.000206185567010309
"1287",0.000206185567010309
"1288",0.000206185567010309
"1289",0.000206185567010309
"1290",0.000206185567010309
"1291",0.000206185567010309
"1292",0.000206185567010309
"1293",0.000206185567010309
"1294",0.000206185567010309
"1295",0.000206185567010309
"1296",0.000206185567010309
"1297",0.000206185567010309
"1298",0.000206185567010309
"1299",0.000206185567010309
"1300",0.000206185567010309
"1301",0.000206185567010309
"1302",0.000206185567010309
"1303",0.000206185567010309
"1304",0.000206185567010309
"1305",0.000206185567010309
"1306",0.000206185567010309
"1307",0.000206185567010309
"1308",0.000206185567010309
"1309",0.000206185567010309
"1310",0.000206185567010309
"1311",0.000206185567010309
"1312",0.000206185567010309
"1313",0.000206185567010309
"1314",0.000206185567010309
"1315",0.000206185567010309
"1316",0.000206185567010309
"1317",0.000206185567010309
"1318",0.000206185567010309
"1319",0.000206185567010309
"1320",0.000206185567010309
"1321",0.000206185567010309
"1322",0.000206185567010309
"1323",0.000206185567010309
"1324",0.000206185567010309
"1325",0.000206185567010309
"1326",0.000206185567010309
"1327",0.000206185567010309
"1328",0.000206185567010309
"1329",0.000206185567010309
"1330",0.000206185567010309
"1331",0.000206185567010309
"1332",0.000206185567010309
"1333",0.000206185567010309
"1334",0.000206185567010309
"1335",0.000206185567010309
"1336",0.000181950509461427
"1337",0.000181950509461427
"1338",0.000181950509461427
"1339",0.000181950509461427
"1340",0.000181950509461427
"1341",0.000181950509461427
"1342",0.000181950509461427
"1343",0.000181950509461427
"1344",0.000181950509461427
"1345",0.000181950509461427
"1346",0.000181950509461427
"1347",0.000181950509461427
"1348",0.000181950509461427
"1349",0.000181950509461427
"1350",0.000181950509461427
"1351",0.000181950509461427
"1352",0.000181950509461427
"1353",0.000181950509461427
"1354",0.000181950509461427
"1355",0.000181950509461427
"1356",0.00018037518037518
"1357",0.00018037518037518
"1358",0.00018037518037518
"1359",0.00018037518037518
"1360",0.00018037518037518
"1361",0.00018037518037518
"1362",0.00018037518037518
"1363",0.00018037518037518
"1364",0.00018037518037518
"1365",0.00018037518037518
"1366",0.00018037518037518
"1367",0.00018037518037518
"1368",0.00018037518037518
"1369",0.00018037518037518
"1370",0.00018037518037518
"1371",0.00018037518037518
"1372",0.00018037518037518
"1373",0.00018037518037518
"1374",0.00018037518037518
"1375",0.00018037518037518
"1376",0.00018037518037518
"1377",0.00018037518037518
"1378",0.00018037518037518
"1379",0.00021079258010118
"1380",0.00021079258010118
"1381",0.00021079258010118
"1382",0.00021079258010118
"1383",0.00021079258010118
"1384",0.00021079258010118
"1385",0.00021079258010118
"1386",0.00021079258010118
"1387",0.00021079258010118
"1388",0.00021079258010118
"1389",0.00021079258010118
"1390",0.00021079258010118
"1391",0.000138811771238201
"1392",0.000163559044815178
"1393",0.000163559044815178
"1394",0.000163559044815178
"1395",0.000163559044815178
"1396",0.000226603217765692
"1397",0.000241721053903795
"1398",0.000299670362601139
"1399",0.000244558571777941
"1400",0.000172503018802829
"1401",0.000212449543233482
"1402",0.000232937339855579
"1403",0.000258732212160414
"1404",0.000233590282644242
"1405",0.000283205890682526
"1406",0.000234576589256392
"1407",0.00024265954865324
"1408",0.000247586036147561
"1409",0.000290444379901249
